arc~trajectory|straight line|hurtle|skitter
arcade~parlor|art gallery
arcana~intricacy|nitty-gritty
arcane~esoteric|complicated
arch~archway|spire|arch-rival|vanquished|arc|elongate
archaeological~archeological|scientific
archaeologist~archeologist|geologist
archaeology~archeology|anthropology
archaic~arcane|vernacular
arched~curving|curved
archenemy~tormentor|accuser
archeological~archaeological|historical
archeologist~archaeologist|geologist
archeology~archaeology|anthropology
archery~judo|weightlifting
archetypal~quintessential|swashbuckling
archetype~trope|cliche
arching~off-balance|mid-range
archipelago~island|atoll
architect~designer|engineer
architectural~artistic|cultural
architecturally~visually|conceptually
architecture~art|design
archival~unreleased|black-and-white
archive~library|file|encode|encrypt
archivist~librarian|curator
archway~arch|Stairway
ardent~staunch|fervent
ardently~fervently|staunchly
ardor~fervor|enthusiasm
arduous~time-consuming|tortuous
area~region|city
arena~stadium|Ballpark
argot~patois|Menudo
arguable~debatable|conceivable
arguably~by far|potentially
argue~contend|say
arguing~gaga|protesting
argument~debate|testimony
argumentative~combative|adversarial
arid~parched|barren
arise~result|emerge
aristocracy~nobleman|nobility
aristocrat~nobleman|aristocracy
aristocratic~patrician|illustrious
arithmetic~math|mathematics
arm~leg|weapon|equip|attack
armada~flotilla|battle group
armadillo~rattlesnake|squirrel
armament~weaponry|weapons system
armband~suspender|bandana
armchair~sofa|easy chair|intrepid|avid
armed~heavily-armed|equipped
armful~sheaf|two bags
arming~disarming|Kosovar Albanian
armistice~truce|Lusaka Peace Accord
armoire~writing desk|settee
armor~artillery|personnel carrier
armored~mechanized|amphibious
armory~depot|barrack
armpit~abdomen|buttock
armrest~defroster|headrest
arms~arm|weapon
army~armed forces|military
aroma~smell|flavor
aromatic~fragrant|fruity
aromatics~flavoring|legume
around~out|along
arousal~alertness|tiredness
arouse~provoke|heighten
aroused~provoked|magnified
arraign~indict|convict
arraignment~hearing|sentencing
arrange~organize|provide
arranged~called|crafted
arrangement~agreement|deal
arranger~instrumentalist|lyricist
arranging~readying
array~assortment|variety
arrayed~seated|stacked
arrears~debt|financial obligation
arrest~detention|killing|detain|convict
arrested~Kalejs|killed|jailed|captured
arresting~captivating|riveting
arrhythmia~fibrillation|congestive heart failure
arrival~departure|return
arrive~visit|meet
arriving~stranded|hijacked
arrogance~hypocrisy|greed
arrogant~selfish|rude
arrogantly~stupidly|unwisely
arrow~dagger|spear
arrowhead~axe|sickle
arsenic~cyanide|dioxin
arson~burglary|armed robbery
arsonist~rioter|vandals
art~painting|music
artery~blood vessel|coronary artery
artful~Clever|Witty
artfully~skillfully|deftly
arthritic~sprained|dislocated
arthritis~rheumatoid arthritis|asthma
artichoke~spinach|leek
article~report|editorial
articulate~intelligent|personable|espouse|enunciate
articulated~orchestrated|modulated
articulation~materialization|coherence
artifact~relic|artwork
artifice~scrim|fatalism
artificiality~ordinariness|strangeness
artificially~thereby|fraudulently
artillery~mortar|artillery fire
artisan~craftsmen|sculptor
artist~musician|painter
artiste~amis|vin
artistic~cultural|literary
artistically~academically|musically
artistry~Creativity|craftsmanship
arts~art exhibition|fine arts
artsy~Award-winning|Porno
artwork~painting|artifact
arty~offbeat|painterly
arugula~lettuce|spinach
asbestos~tremolite|arsenic
ascend~TELLABS|ALZA|move up|elevate
ascendance~ascension|ascendancy
ascendancy~ascension|rise to power
ascendant~renamed|inescapable
ascending~descending|fast-rising
ascension~ascent|ascendancy
ascent~climb|ascension
ascertain~verify|assess
ascetic~nomadic|sedentary
ascot~rubber boot|trouser
ascribe~attribute|relate
ash~dust|debris
ashamed~proud|afraid
ashore~aground|northward
ashtray~urn|paperweight
aside~Apart|away
asides~one-liner|anecdote
ask~eighth-grade|sixth-grade|tell|say
askance~balked|skeptically
asked~nonchalant|incensed
askew~awry|tipsy
asking~attacking|wondering
asks~Weather Information|Arrives
asleep~sprawled|awake
asp~ISP|data communication
asparagus~eggplant|spinach
aspect~issue|element
aspersion~presure|onus
asphalt~Concrete|gravel|paved|rutted
asphyxiate~circumcise|castrate
aspirant~hopefuls|contender
aspiration~wish|desire
aspire~take pride in|crave
aspirin~painkiller|Ritalin
aspiring~would-be|budding
ass~butt|rear end
assail~criticize|denounce
assailant~attacker|gunmen
assassin~gunman|robber
assassinate~gun down|murder
assassination~killing|murder
assault~attack|robbery|semiautomatic|unloaded|rap|stab
assaulted~raped|harassed
assay~adulterate|declaim
assemblage~collage|trove
assemble~gather|build
assembled~gathered|constructed
assembler~repair shop|refiner
assembling~disbandment|demobilization
assemblyman~state senator|Councilman
assent~acquiescence|acknowledgement|mosey|capitulate
assert~insist|argue
asserted~emphasized|acknowledged
assertion~claim|accusation
assertive~aggressive|adventurous
assertively~boldly|concretely
assertiveness~stamina|aggressiveness
assess~evaluate|review
assessment~evaluation|analysis
assessor~appraiser|planning board
asset~investment|fund
assiduous~painstaking|genealogical
assiduously~avidly|feverishly
assign~reassign|appoint
assignation~tryst|blind date
assigned~confined|thankless
assignment~job|duty
assimilate~reintegrate|integrate
assimilation~integration|reintegration
assist~free kick|header|help|aid
assistance~aid|financial aid
assistances~medical aid|succor
assistant~coordinator|coach|Acting|former
assisted~underserved|accompanied
associate~aide|confidant|associate with|link
associated~affiliated|related
association~organization|federation
assort~precook|Dice
assorted~various|myriad
assortment~array|variety
assuage~soothe|salve
assume~take over|have
assumed~contractual|relied
assumption~notion|theory
assurance~guarantee|promise
assure~reassure|urge
assured~confident|sure
assuredly~insanely|undoubtedly
aster~goldenrod|petunia
asterisk~dollar sign|caveat
asteroid~comet|Meteor|interplanetary|two-part
asthma~diabetes|heart disease
astonish~surprise|astound
astonished~bemused|shocked
astonishing~astounding|stunning
astonishment~amazement|dismay
astound~astonish|amaze
astounding~astonishing|staggering
astray~awry|afield
astrologer~herbalist|fortuneteller
astrology~archeology|cosmology
astronaut~cosmonaut|crew
astronomer~physicist|scientist
astronomical~stratospheric|exorbitant
astronomy~biology|computer science
astrophysicist~cosmologist|physicist
astrophysics~earth science|information science
astute~shrewd|intelligent
asylum~citizenship|residency
asymmetrical~chiffon|symmetrical
asymmetry~inequity|complementarity
atelier~sketchbook|cognoscenti
atheism~materialism|Marxism
atheist~agnostic|Buddhist|anti-apartheid|totalitarian
atherosclerosis~congestive heart failure|cardiovascular disease
athlete~player|swimmer
athletic~Sporting|talented
athletically~artistically|intellectually
athleticism~quickness|agility
athletics~track and field|badminton
atm~automated teller machine|automatic teller machine
atmosphere~climate|mood
atmospheric~geological|ambient
atmospherics~condescension|one-upmanship
atoll~archipelago|islet
atomic~nuclear|thermonuclear
atone~apologize|repent
atonement~repentance|penance
atop~up|somewhere
atrium~dining room|terrace
atrocious~horrendous|horrible
atrocity~war crime|massacre
atrophy~wasting|curvature|stop functioning|wither
attach~affix|connect
attache~military attache|counsellor
attached~tethered|chained
attachment~devotion|loyalty
attack~bombing|assault|low-flying|fire-fighting|kill|bomb
attacked~attacking|Challenged
attacker~assailant|gunmen
attacking~attacked|supporting
attain~achieve|realize
attainable~achievable|doable
attainment~realization|fulfilment
attempt~effort|bid|try|seek
attempted~aggravated|botched
attend~hold|host
attendance~enrollment|turnout
attendant~flight attendant|security guard|lingering|unforeseen
attended~accompanied|attending
attendees~goer|participant
attending~practicing|attended
attention~reaction|support
attentive~responsive|sensitive
attentively~intently|passively
attentiveness~detective work|succor
attenuate~convolute|petrify
attenuated~preventative|sinuous
attest~relate|attribute
attic~basement|deposit box|second-floor|second-story
attics~closet|bomb shelter
attire~garb|business suit|clothe|deck out
attired~dressed|Costumed
attitude~stance|approach
attract~Lure|draw
attraction~theme park|destination
attractive~accessible|appealing
attractively~comparably|beautifully
attractiveness~competitiveness|allure
attributable~related|traceable
attribute~trait|characteristic|relate|link
attribution~wording|elaboration
attrition~downsizing|plant closing
attune~accustom|adapt
atypical~typical|unusual
auction~sale|Exhibition|sell|purchase
auctioneer~auction house|toy retailer
audacious~bold|daring
audacity~chutzpah|inventiveness
audible~inaudible|intelligible
audibly~sympathetically|wearily
audience~viewer|crowd
audio~video|multimedia
audiotape~tape recording|tape
audiovisual~audio-visual|metallurgical
audit~inspection|investigation|supervise|monitor
audition~tryout|rehearsal|freelance|rehearse
auditor~investigator|accountant
auditorium~gymnasium|ballroom
auditory~tactile|olfactory
audubon~health-conscious|Britannica
augment~supplement|enhance
augmentation~liposuction|face lift
augmented~evidenced|crisscrossed
augur~Bode|portend
aunt~uncle|grandmother
aura~sense|veneer
aural~visual|sonic
aurora~LAKEWOOD|Englewood
auspice~aegis|auspices
auspices~auspice|aegis
auspicious~propitious|felicitous
austere~pared-down|ornate
austerity~spending cut|cost cutting
auteur~indie|voyeur
authentic~genuine|contemporary
authentically~quintessentially|distinctively
authenticate~verify|ascertain
authentication~Encryption|ISO@@@@
authenticity~veracity|reliability
author~writer|novelist|co-author|co-sponsor
authorial~choreographic|chirpy
authorise~deputize|okay
authoritarian~taskmaster|European Union's|autocratic|dictatorial
authoritarianism~cronyism|misrule
authoritative~definitive|persuasive
authoritatively~matter-of-factly|movingly
authority~government|police
authorization~permission|approval
authorize~approve|permit
authorized~approved|unauthorized
authorship~sheaf|veracity
autism~cerebral palsy|epilepsy
autistic~retarded|stillborn
auto~automobile|motor vehicle
autobahn~superhighway|freeway
autobiographical~biographical|fictionalized
autobiography~memoir|biography
autocracy~despotism|apparatchiks
autocrat~Bhattarai|dictator
autocratic~authoritarian|dictatorial
autograph~Hug|memorabilia|clutch|shake hands
autographed~commemorative|yellowed
automaker~carmaker|auto maker
automate~computerize|simplify
automated~computerized|easy-to-use
automatic~automatic transmission|gearbox|automated|manual
automatically~manually|immediately
automation~Microelectronics|bioengineering
automaton~cipher|big leaguer
automobile~auto|motor vehicle
autonomous~self-governing|sovereign
autonomy~self-rule|independence
autopilot~altimeter|reversers
autopsy~MRI|examination
autumn~Spring|winter
autumnal~wintry|Arctic
auxiliary~Congressional Black Caucus|South Lebanon Army|anti-smuggling|hydraulic
avail~detriment|fruition|deprive|comport
availability~distribution|accessibility
available~accessible|unavailable
avalanche~mudslide|Colorado Avalanche
avarice~sloth|deceit
avatar~font|courtesan
avenge~premeditate|defeat
avenger~lassie|Iron Giant
avenue~street|boulevard
average~total|index|median|minimum|total|fall to
averse~amenable|receptive
aversion~antipathy|reluctance
avert~avoid|prevent
avian~viral|equine
aviation~telecommunication|chemical industry
aviator~airmen|pilot
avid~novice|die-hard
avidly~eagerly|ardently
avionics~diagnostics|aircraft engine
avocado~red onion|cucumber|citrus|olive
avocation~Vocation|hobby
avoid~prevent|avert
avoidable~preventable|weather-related
avoidance~prevention|Cessation
avow~overarch|digitalize
avowed~staunch|self-described
avuncular~folksy|wisecracking
await~seek|welcome
awaited~much-anticipated|long-awaited
awake~asleep|sane|wake up|awaken
awaken~wake up|awake
award~prize|honor|grant|give
awarding~granting|revocation
aware~unaware|mindful
awareness~understanding|knowledge
awash~rife|self-sufficient
away~off|out
awe~amazement|disbelief|intimidate|mystify
awed~underwhelmed|awestruck
awesome~fantastic|incredible
awestruck~amazed|mystified
awful~horrible|terrible
awfully~incredibly|extremely
awhile~any longer|all the time
awkward~painful|uncomfortable
awkwardly~headfirst|clumsily
awkwardness~loneliness|alienation
awning~Canopy|shutter
awry~amiss|astray
ax~machete|axe
axe~ax|machete|discontinue|downsize
axel~lutz|salchow
axiom~adage|Truism
axis~center of gravity|trunk road
